UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
3823,M18682,M,302.4,311.0,1464,44.2,106,0,0,0,0,0,0
8848,L56027,L,297.5,308.9,1443,43.5,0,0,0,0,0,0,0
3617,M18476,M,301.8,311.1,1413,42.2,9,0,0,0,0,0,0
4480,L51659,L,302.6,310.2,1923,21.5,18,0,0,0,0,0,0
3279,L50458,L,301.3,310.0,1506,40.8,11,0,0,0,0,0,0
8002,L55181,L,300.8,312.0,1374,50.2,154,0,0,0,0,0,0
9269,L56448,L,298.2,308.8,1666,31.5,30,0,0,0,0,0,0
3211,M18070,M,300.3,309.2,1364,47.6,45,0,0,0,0,0,0
7359,M22218,M,299.5,310.1,1659,31.5,44,0,0,0,0,0,0
7368,M22227,M,299.5,310.1,1359,61.1,67,0,0,0,0,0,0
4398,L51577,L,302.4,310.2,1539,37.7,29,0,0,0,0,0,0
3415,L50594,L,301.3,310.3,1555,41.2,131,0,0,0,0,0,0
6456,L53635,L,300.7,310.1,1565,40.2,81,0,0,0,0,0,0
6336,M21195,M,300.4,309.8,1430,43.4,198,0,0,0,0,0,0
110,L47289,L,298.9,308.7,1572,34.1,80,0,0,0,0,0,0
4500,H33913,H,302.6,310.3,1721,27.4,79,0,0,0,0,0,0
304,M15163,M,297.8,308.4,1479,43.5,143,0,0,0,0,0,0
5730,M20589,M,302.3,311.8,1463,35.7,197,0,0,0,0,0,0
814,L47993,L,296.8,307.6,1513,40.0,130,0,0,0,0,0,0
2018,L49197,L,298.7,308.5,1483,42.5,46,0,0,0,0,0,0
8199,M23058,M,299.3,310.7,1374,48.9,222,0,0,0,0,0,0
557,L47736,L,297.5,309.4,1357,50.1,137,0,0,0,0,0,0
5144,M20003,M,304.3,313.5,1525,42.0,2,0,0,0,0,0,0
3670,L50849,L,302.4,311.8,1465,40.2,143,0,0,0,0,0,0
2616,L49795,L,299.3,309.0,1516,38.7,64,0,0,0,0,0,0
8733,L55912,L,297.2,308.6,1864,23.6,103,0,0,0,0,0,0
5649,L52828,L,302.5,311.9,1401,44.9,203,0,0,0,0,0,0
4954,L52133,L,303.7,312.5,1670,26.1,139,0,0,0,0,0,0
9564,M24423,M,299.8,311.1,1763,25.5,171,0,0,0,0,0,0
930,L48109,L,295.6,306.0,1419,51.1,7,0,0,0,0,0,0
4963,M19822,M,304.0,312.7,1456,51.2,160,0,0,0,0,0,0
1564,L48743,L,298.2,308.3,1402,51.0,141,0,0,0,0,0,0
4387,L51566,L,301.9,309.7,1719,31.9,0,0,0,0,0,0,0
1279,L48458,L,298.2,309.4,1398,52.9,79,0,0,0,0,0,0
9476,L56655,L,298.8,309.6,1523,41.9,165,0,0,0,0,0,0
6998,M21857,M,300.6,310.7,1566,38.2,187,0,0,0,0,0,0
8846,M23705,M,297.4,308.9,1348,59.1,201,0,0,0,0,0,0
5726,M20585,M,302.3,311.8,1557,34.1,185,0,0,0,0,0,0
2124,L49303,L,299.3,309.0,1491,38.4,115,0,0,0,0,0,0
8218,L55397,L,299.1,310.6,1577,37.1,44,0,0,0,0,0,0
5492,M20351,M,302.7,312.2,1350,58.6,2,0,0,0,0,0,0
712,L47891,L,297.5,308.7,1443,46.2,110,0,0,0,0,0,0
2209,H31622,H,299.8,309.2,1435,42.6,111,0,0,0,0,0,0
2825,M17684,M,300.3,309.5,1448,42.4,145,0,0,0,0,0,0
5585,L52764,L,302.4,311.9,1578,29.9,44,0,0,0,0,0,0
1748,L48927,L,298.4,307.9,2381,14.2,164,0,0,0,0,0,0
7767,L54946,L,300.3,311.4,1318,52.7,13,0,0,0,0,0,0
6222,M21081,M,301.2,310.9,1359,50.8,118,0,0,0,0,0,0
2126,L49305,L,299.3,308.9,1258,69.4,119,1,0,0,1,0,0
2522,L49701,L,298.8,308.6,1584,34.4,42,0,0,0,0,0,0
8122,L55301,L,300.2,311.6,1827,27.0,22,0,0,0,0,0,0
8906,L56085,L,297.3,308.6,1385,55.2,156,0,0,0,0,0,0
8714,L55893,L,297.2,308.6,1917,24.1,54,0,0,0,0,0,0
2543,H31956,H,299.2,308.9,1712,26.4,95,0,0,0,0,0,0
5402,M20261,M,302.6,312.3,1454,54.8,253,1,1,0,0,1,0
3646,L50825,L,302.2,311.5,1413,43.5,83,0,0,0,0,0,0
6850,L54029,L,301.1,311.3,1498,37.6,11,0,0,0,0,0,0
6392,M21251,M,300.2,309.7,1413,43.0,137,0,0,0,0,0,0
5006,M19865,M,303.7,312.9,1444,52.7,46,0,0,0,0,0,0
3063,L50242,L,299.9,309.0,1553,40.0,88,0,0,0,0,0,0
4422,L51601,L,302.6,310.2,1325,62.4,92,1,0,1,0,0,0
6604,M21463,M,301.5,310.6,1403,47.4,34,0,0,0,0,0,0
6833,M21692,M,301.1,311.1,1384,42.5,185,0,0,0,0,0,0
4365,H33778,H,302.1,310.1,1615,29.9,176,0,0,0,0,0,0
8093,M22952,M,300.2,311.6,1513,40.8,157,0,0,0,0,0,0
6358,L53537,L,300.2,309.8,1398,54.8,39,0,0,0,0,0,0
8017,M22876,M,300.9,312.0,1447,41.4,193,0,0,0,0,0,0
1356,M16215,M,298.6,310.0,1681,35.5,44,0,0,0,0,0,0
4357,L51536,L,302.0,309.8,1649,31.0,152,0,0,0,0,0,0
7485,M22344,M,300.3,311.6,1312,53.4,151,0,0,0,0,0,0
1195,M16054,M,297.0,308.1,1507,43.1,51,0,0,0,0,0,0
70,L47249,L,298.9,309.0,1410,65.7,191,1,0,0,1,1,0
6471,L53650,L,300.4,309.6,1379,54.5,122,0,0,0,0,0,0
3050,L50229,L,300.1,309.2,1326,55.9,55,0,0,0,0,0,0
3694,L50873,L,302.1,311.3,1521,31.5,202,0,0,0,0,0,0
5865,M20724,M,301.4,311.0,1486,36.5,91,0,0,0,0,0,0
8791,L55970,L,297.4,308.5,1410,43.9,47,0,0,0,0,0,0
3091,H32504,H,300.1,309.3,1448,45.8,163,0,0,0,0,0,0
862,M15721,M,296.1,306.9,1951,23.3,38,0,0,0,0,0,0
6965,M21824,M,300.7,311.0,1263,52.3,104,0,0,0,0,0,0
3237,M18096,M,300.8,309.4,1342,62.4,113,1,0,1,0,0,0
8622,M23481,M,297.6,308.5,1431,52.6,26,0,0,0,0,0,0
5099,L52278,L,304.2,313.4,1475,40.2,98,0,0,0,0,0,0
4481,H33894,H,302.7,310.4,1305,55.2,20,1,0,1,0,0,0
1414,M16273,M,298.7,309.8,1528,36.7,197,0,0,0,0,0,0
9520,L56699,L,299.0,310.1,1531,36.0,57,0,0,0,0,0,0
5541,L52720,L,302.4,311.8,1493,38.4,132,0,0,0,0,0,0
7428,L54607,L,300.0,311.4,1634,31.9,0,0,0,0,0,0,0
1095,L48274,L,296.9,307.5,1354,44.4,16,0,0,0,0,0,0
6734,M21593,M,301.7,311.0,1311,46.8,136,0,0,0,0,0,0
7274,M22133,M,300.2,310.3,1704,29.2,42,0,0,0,0,0,0
1842,L49021,L,297.7,307.2,1668,37.8,5,0,0,0,0,0,0
6641,L53820,L,301.4,310.4,1334,43.2,133,0,0,0,0,0,0
4168,M19027,M,302.3,310.7,1559,33.9,119,0,0,0,0,0,0
8787,L55966,L,297.5,308.5,1306,50.7,38,0,0,0,0,0,0
3620,L50799,L,301.9,311.2,1435,44.2,16,0,0,0,0,0,0
9647,L56826,L,299.4,310.4,1582,31.7,181,0,0,0,0,0,0
4796,L51975,L,303.6,312.5,1431,49.0,162,0,0,0,0,0,0
6834,L54013,L,301.1,311.1,1387,53.1,188,0,0,0,0,0,0
6263,L53442,L,301.0,310.6,1641,33.4,12,0,0,0,0,0,0
7005,L54184,L,300.5,310.6,1950,20.3,208,0,0,0,0,0,0
5960,L53139,L,300.6,310.8,1378,51.2,119,0,0,0,0,0,0
4210,M19069,M,302.2,310.8,1422,47.0,3,0,0,0,0,0,0
2360,L49539,L,299.3,308.5,1413,38.5,57,0,0,0,0,0,0
4534,M19393,M,302.4,310.3,1375,52.5,161,1,0,1,0,0,0
3154,M18013,M,300.5,309.9,1483,49.3,124,0,0,0,0,0,0
4643,L51822,L,303.2,311.4,1238,54.6,226,1,0,1,0,1,0
9592,L56771,L,299.2,310.4,1570,37.3,37,0,0,0,0,0,0
4042,L51221,L,302.0,310.9,1539,34.2,13,0,0,0,0,0,0
2305,L49484,L,299.1,308.5,1455,39.8,145,0,0,0,0,0,0
7223,M22082,M,299.8,309.7,1320,61.7,134,0,0,0,0,0,0
8573,M23432,M,297.7,308.5,1559,35.2,127,0,0,0,0,0,0
4582,L51761,L,303.0,311.2,1601,32.9,69,0,0,0,0,0,0
8283,M23142,M,298.9,310.7,1638,33.6,218,0,0,0,0,0,0
7135,M21994,M,300.5,310.0,1406,50.2,119,0,0,0,0,0,0
2886,M17745,M,300.5,309.5,1320,49.9,59,0,0,0,0,0,0
1793,M16652,M,298.1,307.7,1445,48.0,73,0,0,0,0,0,0
5429,L52608,L,302.7,312.4,1453,47.3,62,0,0,0,0,0,0
5444,M20303,M,303.0,312.7,1426,46.8,99,0,0,0,0,0,0
3527,H32940,H,301.8,310.8,1470,37.6,204,0,0,0,0,0,0
1189,L48368,L,297.3,308.4,1339,52.1,36,0,0,0,0,0,0
3363,L50542,L,301.4,310.6,1445,43.9,210,0,0,0,0,0,0
9957,M24816,M,298.2,307.8,1578,34.5,127,0,0,0,0,0,0
5746,L52925,L,302.1,311.5,1987,20.1,21,0,0,0,0,0,0
6672,L53851,L,301.5,310.6,1357,42.1,212,0,0,0,0,0,0
2550,L49729,L,299.4,309.2,1489,42.3,114,0,0,0,0,0,0
9430,L56609,L,298.2,308.8,1498,36.0,39,0,0,0,0,0,0
6077,L53256,L,301.0,310.9,1492,36.7,199,0,0,0,0,0,0
3402,M18261,M,301.4,310.7,1617,34.3,101,0,0,0,0,0,0
1284,L48463,L,298.3,309.4,1356,45.4,96,0,0,0,0,0,0
472,H29885,H,297.3,308.8,1419,42.4,139,0,0,0,0,0,0
8404,L55583,L,298.5,309.6,1462,45.1,115,0,0,0,0,0,0
1761,L48940,L,298.1,307.5,1684,33.1,200,0,0,0,0,0,0
758,L47937,L,296.9,308.1,1555,33.7,229,0,0,0,0,0,0
8157,L55336,L,299.6,310.8,1644,30.9,114,0,0,0,0,0,0
9227,L56406,L,298.0,309.1,1822,23.5,122,0,0,0,0,0,0
7330,M22189,M,299.9,310.4,1576,34.3,188,0,0,0,0,0,0
4573,M19432,M,302.9,311.0,1556,36.5,44,0,0,0,0,0,0
7276,L54455,L,300.2,310.3,1514,38.7,48,0,0,0,0,0,0
4678,H34091,H,303.5,311.6,1466,47.0,80,0,0,0,0,0,0
4005,L51184,L,302.0,311.1,1373,55.7,157,0,0,0,0,0,0
3003,M17862,M,300.5,309.8,1555,38.9,166,0,0,0,0,0,0
1791,L48970,L,298.2,307.9,1847,23.6,69,0,0,0,0,0,0
9802,M24661,M,298.4,309.3,1496,45.6,129,0,0,0,0,0,0
163,L47342,L,298.3,308.1,1586,35.5,0,0,0,0,0,0,0
8148,L55327,L,299.5,310.8,1447,41.0,93,0,0,0,0,0,0
8020,L55199,L,301.0,312.1,1675,30.7,200,0,0,0,0,0,0
7750,L54929,L,300.4,311.6,1674,33.0,172,0,0,0,0,0,0
964,L48143,L,295.8,306.6,1621,31.6,95,0,0,0,0,0,0
1393,M16252,M,299.0,310.3,1494,46.6,144,0,0,0,0,0,0
3894,L51073,L,302.3,311.2,1549,40.6,66,0,0,0,0,0,0
99,L47278,L,298.9,308.8,1529,32.7,53,0,0,0,0,0,0
6459,M21318,M,300.6,310.0,1302,62.9,87,0,0,0,0,0,0
1885,M16744,M,298.0,307.6,1792,26.0,119,0,0,0,0,0,0
2395,L49574,L,299.2,308.5,1488,40.3,148,0,0,0,0,0,0
5698,L52877,L,302.5,311.9,1354,49.4,117,0,0,0,0,0,0
4250,L51429,L,302.5,310.9,1330,56.9,97,1,0,1,0,0,0
7032,L54211,L,300.7,310.8,1479,49.1,71,0,0,0,0,0,0
9958,L57137,L,298.1,307.8,1606,33.0,130,0,0,0,0,0,0
7026,H36439,H,300.6,310.6,1448,44.7,55,0,0,0,0,0,0
8433,L55612,L,298.8,310.0,1537,39.9,190,0,0,0,0,0,0
4927,L52106,L,303.4,312.3,1502,36.0,69,0,0,0,0,0,0
8597,L55776,L,297.5,308.2,1327,56.5,189,0,0,0,0,0,0
13,M14872,M,298.6,309.1,1339,51.1,34,0,0,0,0,0,0
549,L47728,L,297.4,309.3,1332,53.2,115,0,0,0,0,0,0
7230,L54409,L,299.8,309.8,1749,33.4,153,0,0,0,0,0,0
2739,M17598,M,299.8,309.1,1496,44.4,155,0,0,0,0,0,0
7474,M22333,M,300.3,311.6,1304,62.8,118,0,0,0,0,0,0
778,L47957,L,296.7,307.8,1382,47.5,37,0,0,0,0,0,0
7923,L55102,L,300.7,311.9,1462,39.7,181,0,0,0,0,0,0
3078,L50257,L,300.1,309.3,1841,23.0,125,0,0,0,0,0,0
9481,M24340,M,298.9,309.6,1434,43.8,180,0,0,0,0,0,0
3868,M18727,M,302.7,311.6,2709,9.7,2,1,0,0,1,0,0
6032,L53211,L,300.6,310.7,1455,40.6,82,0,0,0,0,0,0
2420,M17279,M,298.9,308.2,1328,49.2,11,0,0,0,0,0,0
4372,L51551,L,302.0,309.8,1480,40.0,199,0,0,0,0,0,0
3220,M18079,M,300.6,309.6,1503,38.4,68,0,0,0,0,0,0
3391,H32804,H,301.5,310.7,1599,40.4,72,0,0,0,0,0,0
5514,M20373,M,302.8,312.2,1452,50.3,60,0,0,0,0,0,0
858,M15717,M,296.1,307.1,1350,53.3,22,0,0,0,0,0,0
2314,M17173,M,299.1,308.8,1725,26.6,172,0,0,0,0,0,0
3397,M18256,M,301.4,310.6,1459,35.0,87,0,0,0,0,0,0
547,L47726,L,297.5,309.4,1809,24.3,110,0,0,0,0,0,0
1758,M16617,M,298.1,307.4,1335,56.2,190,0,0,0,0,0,0
9109,M23968,M,297.5,308.6,1440,38.8,29,0,0,0,0,0,0
7521,L54700,L,300.2,311.6,1529,35.5,21,0,0,0,0,0,0
9197,L56376,L,298.0,308.9,1607,37.7,49,0,0,0,0,0,0
955,H30368,H,295.6,306.2,1414,42.5,69,0,0,0,0,0,0
5966,H35379,H,300.5,310.9,1447,46.5,137,0,0,0,0,0,0
9774,L56953,L,298.5,309.4,1560,37.9,37,0,0,0,0,0,0
4362,M19221,M,302.1,310.1,1379,48.2,166,1,0,1,0,0,0
888,H30301,H,295.7,306.2,2161,16.5,105,0,0,0,0,0,0
7548,L54727,L,300.1,311.4,1430,40.9,93,0,0,0,0,0,0
5223,L52402,L,303.9,313.1,1665,29.6,0,0,0,0,0,0,0
5119,M19978,M,304.2,313.6,1512,33.4,146,0,0,0,0,0,0
2150,L49329,L,299.4,309.0,1613,32.2,178,0,0,0,0,0,0
4064,L51243,L,302.0,310.8,1948,19.7,66,0,0,0,0,0,0
8966,L56145,L,297.1,307.9,1496,44.7,88,0,0,0,0,0,0
1160,L48339,L,297.0,307.8,1609,35.6,193,0,0,0,0,0,0
8726,M23585,M,297.1,308.5,1515,42.1,81,0,0,0,0,0,0
8533,L55712,L,298.6,309.4,1315,55.5,28,0,0,0,0,0,0
8413,M23272,M,298.6,309.7,1314,49.7,136,0,0,0,0,0,0
6115,M20974,M,300.8,310.8,1549,35.5,79,0,0,0,0,0,0
4466,L51645,L,302.8,310.6,1404,43.2,203,0,0,0,0,0,0
9463,L56642,L,298.5,309.3,1570,40.1,131,0,0,0,0,0,0
430,L47609,L,297.5,308.6,1208,62.3,28,0,0,0,0,0,0
924,M15783,M,295.5,306.0,1423,45.3,205,0,0,0,0,0,0
8429,M23288,M,299.0,310.3,1827,28.0,178,0,0,0,0,0,0
2993,M17852,M,300.5,309.7,1685,29.4,140,0,0,0,0,0,0
8683,M23542,M,297.2,308.5,1353,46.5,185,0,0,0,0,0,0
2419,L49598,L,298.9,308.3,1660,34.4,9,0,0,0,0,0,0
5606,L52785,L,302.9,312.2,1510,41.4,94,0,0,0,0,0,0
5600,M20459,M,302.7,312.0,1652,31.0,81,0,0,0,0,0,0
2476,L49655,L,298.9,308.5,1459,43.1,147,0,0,0,0,0,0
5255,L52434,L,303.5,313.1,1897,23.6,75,0,0,0,0,0,0
4958,M19817,M,303.8,312.6,1768,23.9,149,0,0,0,0,0,0
24,L47203,L,299.0,309.4,1758,25.7,68,0,0,0,0,0,0
59,M14918,M,298.8,309.0,1661,29.5,162,0,0,0,0,0,0
7247,L54426,L,299.9,310.1,1681,29.1,197,0,0,0,0,0,0
3124,H32537,H,300.0,309.4,1498,38.5,37,0,0,0,0,0,0
869,M15728,M,295.8,306.5,1514,37.7,60,0,0,0,0,0,0
3918,L51097,L,302.6,311.7,1542,34.1,137,0,0,0,0,0,0
4660,M19519,M,303.1,311.2,1489,44.5,27,0,0,0,0,0,0
2272,L49451,L,299.2,308.5,1821,26.1,69,0,0,0,0,0,0
2164,L49343,L,299.6,309.2,1422,39.8,219,0,0,0,0,0,0
6199,M21058,M,301.0,310.9,1554,32.7,59,0,0,0,0,0,0
5731,L52910,L,302.3,311.7,1793,25.3,200,0,0,0,0,0,0
1808,L48987,L,298.0,307.6,1654,28.9,123,0,0,0,0,0,0
7431,M22290,M,300.0,311.4,1384,46.1,7,0,0,0,0,0,0
6285,M21144,M,301.2,310.8,1734,31.3,64,0,0,0,0,0,0
3095,L50274,L,300.0,309.3,1972,22.0,175,0,0,0,0,0,0
5819,L52998,L,301.3,311.0,1539,36.9,206,0,0,0,0,0,0
9713,M24572,M,299.1,310.2,1456,48.4,101,0,0,0,0,0,0
8180,L55359,L,299.8,311.3,1560,35.4,178,0,0,0,0,0,0
3188,M18047,M,300.2,309.4,1752,27.8,208,0,0,0,0,0,0
3076,M17935,M,300.1,309.2,1385,46.1,120,0,0,0,0,0,0
3636,M18495,M,302.1,311.2,1616,35.1,57,0,0,0,0,0,0
6331,M21190,M,300.5,310.0,1580,37.0,181,0,0,0,0,0,0
5470,M20329,M,302.7,312.2,1439,42.5,164,0,0,0,0,0,0
6096,M20955,M,300.9,310.7,1452,47.3,25,0,0,0,0,0,0
7657,L54836,L,300.5,311.6,1541,47.8,156,0,0,0,0,0,0
3143,L50322,L,300.6,310.0,1658,34.7,88,0,0,0,0,0,0
779,L47958,L,296.7,308.0,1580,32.2,39,0,0,0,0,0,0
3882,L51061,L,302.5,311.5,1521,44.1,37,0,0,0,0,0,0
8591,L55770,L,297.4,307.9,1557,35.5,174,0,0,0,0,0,0
4684,L51863,L,303.6,311.8,1736,32.9,99,0,0,0,0,0,0
902,H30315,H,295.6,306.1,1256,62.3,142,0,0,0,0,0,0
999,M15858,M,296.4,307.2,2071,19.4,183,0,0,0,0,0,0
1579,L48758,L,298.3,308.4,1593,37.0,174,0,0,0,0,0,0
1187,L48366,L,297.3,308.4,1417,47.8,31,0,0,0,0,0,0
4483,H33896,H,302.7,310.5,1568,36.9,28,0,0,0,0,0,0
1663,H31076,H,298.2,307.9,1462,45.5,171,0,0,0,0,0,0
854,L48033,L,296.3,307.3,1444,49.0,13,0,0,0,0,0,0
5655,L52834,L,302.3,311.6,1544,34.3,0,0,0,0,0,0,0
1943,L49122,L,298.1,308.0,1456,42.4,59,0,0,0,0,0,0
7338,L54517,L,299.9,310.5,1539,32.8,213,0,0,0,0,0,0
5121,M19980,M,304.2,313.6,1424,43.7,151,0,0,0,0,0,0
9487,M24346,M,298.9,309.6,1472,46.0,199,0,0,0,0,0,0
8178,L55357,L,299.7,311.1,1439,44.9,174,0,0,0,0,0,0
2983,L50162,L,300.5,309.5,1795,27.7,117,0,0,0,0,0,0
4182,M19041,M,302.4,310.7,1521,40.4,152,0,0,0,0,0,0
8436,M23295,M,298.7,310.0,1519,38.1,198,0,0,0,0,0,0
9918,M24777,M,298.5,308.8,1557,36.0,21,0,0,0,0,0,0
9122,L56301,L,297.3,308.3,1396,45.9,64,0,0,0,0,0,0
6195,L53374,L,300.9,310.8,1571,39.9,51,0,0,0,0,0,0
3378,H32791,H,301.5,310.8,1591,29.6,33,0,0,0,0,0,0
2760,L49939,L,299.7,309.1,1483,41.1,208,0,0,0,0,0,0
6465,M21324,M,300.5,309.9,1735,27.0,107,0,0,0,0,0,0
1146,L48325,L,297.0,307.8,1553,33.3,155,0,0,0,0,0,0
3417,L50596,L,301.5,310.5,1435,44.6,135,0,0,0,0,0,0
2943,L50122,L,300.7,309.5,1461,49.9,0,0,0,0,0,0,0
2666,L49845,L,299.8,309.4,2256,15.9,201,0,0,0,0,0,0
1387,L48566,L,298.9,310.2,1445,40.0,129,0,0,0,0,0,0
9108,M23967,M,297.5,308.5,1662,30.3,26,0,0,0,0,0,0
7945,L55124,L,300.8,311.7,1414,49.0,10,0,0,0,0,0,0
8189,M23048,M,299.6,310.9,1530,38.8,198,0,0,0,0,0,0
7299,L54478,L,300.1,310.5,1532,36.0,109,0,0,0,0,0,0
8282,H37695,H,298.9,310.6,1519,38.8,213,0,0,0,0,0,0
7848,L55027,L,300.2,311.6,1322,50.9,215,0,0,0,0,0,0
6950,M21809,M,300.7,311.2,1769,26.5,63,0,0,0,0,0,0
2723,L49902,L,299.6,309.3,1558,34.8,115,0,0,0,0,0,0
9189,L56368,L,297.9,309.0,1502,40.2,30,0,0,0,0,0,0
1557,H30970,H,298.4,308.5,1398,47.1,122,0,0,0,0,0,0
7457,M22316,M,300.2,311.7,1397,50.2,71,0,0,0,0,0,0
7379,L54558,L,299.5,310.0,1388,52.4,94,0,0,0,0,0,0
2425,L49604,L,298.9,308.2,1828,23.8,26,0,0,0,0,0,0
8832,H38245,H,297.4,308.7,1726,26.8,158,0,0,0,0,0,0
5589,M20448,M,302.5,311.8,1566,37.6,54,0,0,0,0,0,0
6735,M21594,M,301.6,310.9,1575,40.1,139,0,0,0,0,0,0
8438,L55617,L,298.7,309.8,1181,65.9,203,1,0,0,0,1,0
5608,M20467,M,302.9,312.2,1745,25.5,98,0,0,0,0,0,0
6956,L54135,L,300.7,311.2,1399,47.9,80,0,0,0,0,0,0
3326,L50505,L,301.5,310.6,1587,33.7,122,0,0,0,0,0,0
1576,L48755,L,298.2,308.3,2057,18.0,168,0,0,0,0,0,0
6624,M21483,M,301.7,310.7,1442,41.1,89,0,0,0,0,0,0
5923,L53102,L,300.5,310.3,1435,43.3,31,0,0,0,0,0,0
1750,L48929,L,298.3,307.7,1576,33.8,171,0,0,0,0,0,0
503,L47682,L,297.6,309.2,1390,43.3,221,0,0,0,0,0,0
3780,L50959,L,302.3,311.0,1657,31.1,3,0,0,0,0,0,0
4234,M19093,M,302.2,310.9,1302,53.4,58,0,0,0,0,0,0
6168,M21027,M,300.9,310.7,1362,51.6,212,0,0,0,0,0,0
218,L47397,L,298.3,308.5,1664,31.6,144,0,0,0,0,0,0
8988,L56167,L,297.2,307.9,1580,35.8,140,0,0,0,0,0,0
9584,L56763,L,299.3,310.5,1281,59.8,15,0,0,0,0,0,0
6092,L53271,L,300.9,310.7,1412,57.5,16,0,0,0,0,0,1
513,L47692,L,297.5,309.2,1426,44.8,24,0,0,0,0,0,0
4694,M19553,M,303.4,311.5,1817,24.7,125,0,0,0,0,0,0
7833,L55012,L,300.0,311.4,1484,37.0,183,0,0,0,0,0,0
6404,L53583,L,300.1,309.6,1649,33.6,168,0,0,0,0,0,0
9944,M24803,M,298.3,308.0,1766,26.0,96,0,0,0,0,0,0
5862,L53041,L,301.3,311.0,1554,47.7,84,0,0,0,0,0,0
2840,M17699,M,300.4,309.4,1362,42.1,182,0,0,0,0,0,0
4383,L51562,L,301.8,309.5,1525,39.6,227,0,0,0,0,0,0
7545,L54724,L,300.2,311.4,1425,44.2,84,0,0,0,0,0,0
2004,M16863,M,298.5,308.2,1564,37.5,15,0,0,0,0,0,0
128,L47307,L,298.9,308.6,1413,46.5,122,0,0,0,0,0,0
3982,M18841,M,302.2,311.3,1931,21.9,101,0,0,0,0,0,0
4912,L52091,L,303.5,312.3,1681,29.8,25,0,0,0,0,0,0
3136,L50315,L,300.4,309.8,1342,52.5,68,0,0,0,0,0,0
7337,H36750,H,299.9,310.5,1549,42.8,208,0,0,0,0,0,0
3855,L51034,L,302.4,311.0,1338,67.6,194,1,0,0,1,1,0
8839,L56018,L,297.5,309.0,1320,54.7,179,0,0,0,0,0,0
3929,L51108,L,302.6,311.5,1442,59.8,169,1,0,0,1,0,0
6518,L53697,L,301.1,310.1,1540,36.6,28,0,0,0,0,0,0
2696,L49875,L,300.0,309.5,1869,22.7,49,0,0,0,0,0,0
7261,L54440,L,300.4,310.5,2424,14.5,12,0,0,0,0,0,0
1919,M16778,M,298.1,307.9,1496,40.0,0,0,0,0,0,0,0
4235,H33648,H,302.2,310.9,1522,35.9,61,0,0,0,0,0,0
7357,L54536,L,299.6,310.2,1333,51.2,40,0,0,0,0,0,0
3657,M18516,M,302.1,311.5,1383,53.6,108,0,0,0,0,0,0
3752,L50931,L,302.4,311.1,1520,42.2,143,0,0,0,0,0,0
5315,L52494,L,303.6,312.8,1701,30.8,12,0,0,0,0,0,0
6441,L53620,L,300.6,310.2,1648,31.7,46,0,0,0,0,0,0
4675,L51854,L,303.4,311.5,1414,44.8,71,0,0,0,0,0,0
3266,L50445,L,301.3,310.1,1355,53.6,193,0,0,0,0,0,0
8258,M23117,M,299.0,310.6,1587,34.2,141,0,0,0,0,0,0
6553,L53732,L,301.4,310.7,1786,26.1,123,0,0,0,0,0,0
7627,H37040,H,300.5,311.6,1351,53.5,78,0,0,0,0,0,0
1141,M16000,M,296.9,307.9,1385,44.8,144,0,0,0,0,0,0
9097,L56276,L,297.2,308.1,1712,30.9,204,0,0,0,0,0,0
8618,L55797,L,297.6,308.6,1529,45.3,15,0,0,0,0,0,0
2285,L49464,L,299.2,308.5,1378,53.4,100,0,0,0,0,0,0
5147,L52326,L,304.4,313.6,1585,38.9,9,0,0,0,0,0,0
8920,L56099,L,297.2,308.3,1693,28.0,188,0,0,0,0,0,0
7147,L54326,L,300.4,309.9,1496,31.8,154,0,0,0,0,0,0
5887,L53066,L,301.4,311.1,1494,41.9,142,0,0,0,0,0,0
280,L47459,L,298.0,308.1,1819,23.4,78,0,0,0,0,0,0
7393,M22252,M,299.7,310.5,1492,39.3,131,0,0,0,0,0,0
2680,L49859,L,299.8,309.5,1476,44.4,14,0,0,0,0,0,0
8756,M23615,M,297.4,308.7,1582,31.9,161,0,0,0,0,0,0
252,M15111,M,298.0,308.2,1466,42.6,2,0,0,0,0,0,0
223,L47402,L,298.4,308.6,1304,45.0,158,0,0,0,0,0,0
4053,M18912,M,301.9,310.8,1563,39.2,39,0,0,0,0,0,0
4117,M18976,M,302.0,310.5,1381,58.4,201,0,0,0,0,0,0
9254,M24113,M,298.2,309.0,1508,40.5,192,0,0,0,0,0,0
444,H29857,H,297.4,308.5,1469,45.1,63,0,0,0,0,0,0
6377,L53556,L,300.0,309.6,1694,28.7,94,0,0,0,0,0,0
7328,M22187,M,299.9,310.5,1576,39.4,183,0,0,0,0,0,0
6044,M20903,M,300.7,310.9,1468,41.8,112,0,0,0,0,0,0
3629,L50808,L,302.2,311.4,1609,32.1,41,0,0,0,0,0,0
1334,M16193,M,299.0,310.3,1558,35.4,223,0,0,0,0,0,0
1742,M16601,M,298.5,308.0,1363,49.2,149,0,0,0,0,0,0
2145,L49324,L,299.4,308.9,1451,40.5,168,0,0,0,0,0,0
1730,M16589,M,298.3,307.7,1439,43.8,111,0,0,0,0,0,0
2143,L49322,L,299.3,308.9,1376,60.3,163,0,0,0,0,0,0
4562,L51741,L,302.9,310.8,1610,32.2,17,0,0,0,0,0,0
5936,L53115,L,300.5,310.5,1646,34.5,63,0,0,0,0,0,0
